time,ticker,signal
2025-03-31,NFLX,-1.0
2025-03-31,UNH,-1.0
2025-03-31,JPM,0.9986399412155151
2025-03-31,V,-1.0
2025-03-31,MU,1.0
2025-03-31,HYG,-1.0
2025-03-31,BA,-1.0
2025-03-31,WMT,-1.0
2025-03-31,XLF,-1.0
2025-03-31,XOM,1.0
2025-03-31,LQD,1.0
2025-03-31,CVX,-1.0
2025-03-31,DIA,1.0
2025-03-31,CSCO,1.0
2025-03-31,BAC,-1.0
2025-03-31,PG,-1.0
2025-03-31,GLD,1.0
2025-03-31,PFE,1.0
2025-04-01,SPY,1.0
2025-04-01,NVDA,1.0
2025-04-01,QQQ,1.0
2025-04-01,AAPL,1.0
2025-04-01,MSFT,1.0
2025-04-01,AMZN,-1.0
2025-04-01,IWM,-1.0
2025-04-01,IVV,-1.0
2025-04-01,GOOGL,1.0
2025-04-01,AMD,1.0
2025-04-01,GOOG,-1.0
2025-04-01,TLT,-1.0
2025-04-01,NFLX,-1.0
2025-04-01,UNH,-1.0
2025-04-01,JPM,0.8960875272750854
2025-04-01,V,-1.0
2025-04-01,MU,1.0
2025-04-01,HYG,-1.0
2025-04-01,BA,-1.0
2025-04-01,WMT,-1.0
2025-04-01,XLF,-1.0
2025-04-01,XOM,1.0
2025-04-01,LQD,1.0
2025-04-01,CVX,-1.0
2025-04-01,DIA,1.0
2025-04-01,CSCO,1.0
2025-04-01,BAC,-1.0
2025-04-01,PG,-1.0
2025-04-01,GLD,1.0
2025-04-01,PFE,1.0
2025-04-02,SPY,1.0
2025-04-02,NVDA,1.0
2025-04-02,QQQ,1.0
2025-04-02,AAPL,1.0
2025-04-02,MSFT,1.0
2025-04-02,AMZN,-1.0
2025-04-02,IWM,-1.0
2025-04-02,IVV,-1.0
2025-04-02,GOOGL,1.0
2025-04-02,AMD,1.0
2025-04-02,GOOG,-1.0
2025-04-02,TLT,-1.0
2025-04-02,NFLX,-1.0
2025-04-02,UNH,-1.0
2025-04-02,JPM,0.3219628930091858
2025-04-02,V,-1.0
2025-04-02,MU,1.0
2025-04-02,HYG,-1.0
2025-04-02,BA,-1.0
2025-04-02,WMT,-1.0
2025-04-02,XLF,-1.0
2025-04-02,XOM,1.0
2025-04-02,LQD,1.0
2025-04-02,CVX,-1.0
2025-04-02,DIA,1.0
2025-04-02,CSCO,1.0
2025-04-02,BAC,-1.0
2025-04-02,PG,-1.0
2025-04-02,GLD,1.0
2025-04-02,PFE,1.0
2025-04-03,SPY,1.0
2025-04-03,NVDA,1.0
2025-04-03,QQQ,1.0
2025-04-03,AAPL,1.0
2025-04-03,MSFT,1.0
2025-04-03,AMZN,-1.0
2025-04-03,IWM,-1.0
2025-04-03,IVV,-1.0
2025-04-03,GOOGL,1.0
2025-04-03,AMD,1.0
2025-04-03,GOOG,-1.0
2025-04-03,TLT,-1.0
2025-04-03,NFLX,-1.0
2025-04-03,UNH,-1.0
2025-04-03,JPM,0.9999994039535522
2025-04-03,V,-1.0
2025-04-03,MU,1.0
2025-04-03,HYG,-1.0
2025-04-03,BA,-1.0
2025-04-03,WMT,-1.0
2025-04-03,XLF,-1.0
2025-04-03,XOM,1.0
2025-04-03,LQD,1.0
2025-04-03,CVX,-1.0
2025-04-03,DIA,1.0
2025-04-03,CSCO,1.0
2025-04-03,BAC,-1.0
2025-04-03,PG,-1.0
2025-04-03,GLD,1.0
2025-04-03,PFE,1.0
2025-04-04,SPY,1.0
2025-04-04,NVDA,1.0
2025-04-04,QQQ,1.0
2025-04-04,AAPL,1.0
2025-04-04,MSFT,1.0
2025-04-04,AMZN,-1.0
2025-04-04,IWM,-1.0
2025-04-04,IVV,-1.0
2025-04-04,GOOGL,1.0
2025-04-04,AMD,1.0
2025-04-04,GOOG,-1.0
2025-04-04,TLT,-1.0
2025-04-04,NFLX,-1.0
2025-04-04,UNH,-1.0
2025-04-04,JPM,1.0
2025-04-04,V,-1.0
2025-04-04,MU,1.0
2025-04-04,HYG,-1.0
2025-04-04,BA,-1.0
2025-04-04,WMT,-1.0
2025-04-04,XLF,-1.0
2025-04-04,XOM,1.0
2025-04-04,LQD,1.0
2025-04-04,CVX,-1.0
2025-04-04,DIA,1.0
2025-04-04,CSCO,1.0
2025-04-04,BAC,-1.0
2025-04-04,PG,-1.0
2025-04-04,GLD,1.0
2025-04-04,PFE,1.0
2025-04-07,SPY,1.0
2025-04-07,NVDA,1.0
2025-04-07,QQQ,1.0
2025-04-07,AAPL,1.0
2025-04-07,MSFT,1.0
2025-04-07,AMZN,-1.0
2025-04-07,IWM,-1.0
2025-04-07,IVV,-1.0
2025-04-07,GOOGL,1.0
2025-04-07,AMD,1.0
2025-04-07,GOOG,-1.0
2025-04-07,TLT,-1.0
2025-04-07,NFLX,-1.0
2025-04-07,UNH,-1.0
2025-04-07,JPM,1.0
2025-04-07,V,-1.0
2025-04-07,MU,1.0
2025-04-07,HYG,-1.0
2025-04-07,BA,-1.0
2025-04-07,WMT,-1.0
2025-04-07,XLF,-1.0
2025-04-07,XOM,1.0
2025-04-07,LQD,1.0
2025-04-07,CVX,-1.0
2025-04-07,DIA,1.0
2025-04-07,CSCO,1.0
2025-04-07,BAC,-1.0
2025-04-07,PG,-1.0
2025-04-07,GLD,1.0
2025-04-07,PFE,1.0
2025-04-08,SPY,1.0
2025-04-08,NVDA,1.0
2025-04-08,QQQ,1.0
2025-04-08,AAPL,1.0
2025-04-08,MSFT,1.0
2025-04-08,AMZN,-1.0
2025-04-08,IWM,-1.0
2025-04-08,IVV,-1.0
2025-04-08,GOOGL,1.0
2025-04-08,AMD,1.0
2025-04-08,GOOG,-1.0
2025-04-08,TLT,-1.0
2025-04-08,NFLX,-1.0
2025-04-08,UNH,-1.0
2025-04-08,JPM,1.0
2025-04-08,V,-1.0
2025-04-08,MU,1.0
2025-04-08,HYG,-1.0
2025-04-08,BA,-1.0
2025-04-08,WMT,-1.0
2025-04-08,XLF,-1.0
2025-04-08,XOM,1.0
2025-04-08,LQD,1.0
2025-04-08,CVX,-1.0
2025-04-08,DIA,1.0
2025-04-08,CSCO,1.0
2025-04-08,BAC,-1.0
2025-04-08,PG,-1.0
2025-04-08,GLD,1.0
2025-04-08,PFE,1.0
2025-04-09,SPY,1.0
2025-04-09,NVDA,1.0
2025-04-09,QQQ,1.0
2025-04-09,AAPL,1.0
2025-04-09,MSFT,1.0
2025-04-09,AMZN,-1.0
2025-04-09,IWM,-1.0
2025-04-09,IVV,-1.0
2025-04-09,GOOGL,1.0
2025-04-09,AMD,1.0
2025-04-09,GOOG,-1.0
2025-04-09,TLT,-1.0
2025-04-09,NFLX,-1.0
2025-04-09,UNH,-1.0
2025-04-09,JPM,0.9997941255569458
2025-04-09,V,-1.0
2025-04-09,MU,1.0
2025-04-09,HYG,-1.0
2025-04-09,BA,-1.0
2025-04-09,WMT,-1.0
2025-04-09,XLF,-1.0
2025-04-09,XOM,1.0
2025-04-09,LQD,1.0
2025-04-09,CVX,-1.0
2025-04-09,DIA,1.0
2025-04-09,CSCO,1.0
2025-04-09,BAC,-1.0
2025-04-09,PG,-1.0
2025-04-09,GLD,1.0
2025-04-09,PFE,1.0
2025-04-10,SPY,1.0
2025-04-10,NVDA,1.0
2025-04-10,QQQ,1.0
2025-04-10,AAPL,1.0
2025-04-10,MSFT,1.0
2025-04-10,AMZN,-1.0
2025-04-10,IWM,-1.0
2025-04-10,IVV,-1.0
2025-04-10,GOOGL,1.0
2025-04-10,AMD,1.0
2025-04-10,GOOG,-1.0
2025-04-10,TLT,-1.0
2025-04-10,NFLX,-1.0
2025-04-10,UNH,-1.0
2025-04-10,JPM,0.9997910857200623
2025-04-10,V,-1.0
2025-04-10,MU,1.0
2025-04-10,HYG,-1.0
2025-04-10,BA,-1.0
2025-04-10,WMT,-1.0
2025-04-10,XLF,-1.0
2025-04-10,XOM,1.0
2025-04-10,LQD,1.0
2025-04-10,CVX,-1.0
2025-04-10,DIA,1.0
2025-04-10,CSCO,1.0
2025-04-10,BAC,-1.0
2025-04-10,PG,-1.0
2025-04-10,GLD,1.0
2025-04-10,PFE,1.0
2025-04-11,SPY,1.0
2025-04-11,NVDA,1.0
2025-04-11,QQQ,1.0
2025-04-11,AAPL,1.0
2025-04-11,MSFT,1.0
2025-04-11,AMZN,-1.0
2025-04-11,IWM,-1.0
2025-04-11,IVV,-1.0
2025-04-11,GOOGL,1.0
2025-04-11,AMD,1.0
2025-04-11,GOOG,-1.0
2025-04-11,TLT,-1.0
2025-04-11,NFLX,-1.0
2025-04-11,UNH,-1.0
2025-04-11,JPM,0.9937447309494019
2025-04-11,V,-1.0
2025-04-11,MU,1.0
2025-04-11,HYG,-1.0
2025-04-11,BA,-1.0
2025-04-11,WMT,-1.0
2025-04-11,XLF,-1.0
2025-04-11,XOM,1.0
2025-04-11,LQD,1.0
2025-04-11,CVX,-1.0
2025-04-11,DIA,1.0
2025-04-11,CSCO,1.0
2025-04-11,BAC,-1.0
2025-04-11,PG,-1.0
2025-04-11,GLD,1.0
2025-04-11,PFE,1.0
2025-04-14,SPY,1.0
2025-04-14,NVDA,1.0
2025-04-14,QQQ,1.0
2025-04-14,AAPL,1.0
2025-04-14,MSFT,1.0
2025-04-14,AMZN,-1.0
2025-04-14,IWM,-1.0
2025-04-14,IVV,-1.0
2025-04-14,GOOGL,1.0
2025-04-14,AMD,1.0
2025-04-14,GOOG,-1.0
2025-04-14,TLT,-1.0
2025-04-14,NFLX,-1.0
2025-04-14,UNH,-1.0
2025-04-14,JPM,0.5517855286598206
2025-04-14,V,-1.0
2025-04-14,MU,1.0
2025-04-14,HYG,-1.0
2025-04-14,BA,-1.0
2025-04-14,WMT,-1.0
2025-04-14,XLF,-1.0
2025-04-14,XOM,1.0
2025-04-14,LQD,1.0
2025-04-14,CVX,-1.0
2025-04-14,DIA,1.0
2025-04-14,CSCO,1.0
2025-04-14,BAC,-1.0
2025-04-14,PG,-1.0
2025-04-14,GLD,1.0
2025-04-14,PFE,1.0
2025-04-15,SPY,1.0
2025-04-15,NVDA,1.0
2025-04-15,QQQ,1.0
2025-04-15,AAPL,1.0
2025-04-15,MSFT,1.0
2025-04-15,AMZN,-1.0
2025-04-15,IWM,-1.0
2025-04-15,IVV,-1.0
2025-04-15,GOOGL,1.0
2025-04-15,AMD,1.0
2025-04-15,GOOG,-1.0
2025-04-15,TLT,-1.0
2025-04-15,NFLX,-1.0
2025-04-15,UNH,-1.0
2025-04-15,JPM,0.4550589323043823
2025-04-15,V,-1.0
2025-04-15,MU,1.0
2025-04-15,HYG,-1.0
2025-04-15,BA,-1.0
2025-04-15,WMT,-1.0
2025-04-15,XLF,-1.0
2025-04-15,XOM,1.0
2025-04-15,LQD,1.0
2025-04-15,CVX,-1.0
2025-04-15,DIA,1.0
2025-04-15,CSCO,1.0
2025-04-15,BAC,-1.0
2025-04-15,PG,-1.0
2025-04-15,GLD,1.0
2025-04-15,PFE,1.0
2025-04-16,SPY,1.0
2025-04-16,NVDA,1.0
2025-04-16,QQQ,1.0
2025-04-16,AAPL,1.0
2025-04-16,MSFT,1.0
2025-04-16,AMZN,-1.0
2025-04-16,IWM,-1.0
2025-04-16,IVV,-1.0
2025-04-16,GOOGL,1.0
2025-04-16,AMD,1.0
2025-04-16,GOOG,-1.0
2025-04-16,TLT,-1.0
2025-04-16,NFLX,-1.0
2025-04-16,UNH,-1.0
2025-04-16,JPM,0.9870949387550354
2025-04-16,V,-1.0
2025-04-16,MU,1.0
2025-04-16,HYG,-1.0
2025-04-16,BA,-1.0
2025-04-16,WMT,-1.0
2025-04-16,XLF,-1.0
2025-04-16,XOM,1.0
2025-04-16,LQD,1.0
2025-04-16,CVX,-1.0
2025-04-16,DIA,1.0
2025-04-16,CSCO,1.0
2025-04-16,BAC,-1.0
2025-04-16,PG,-1.0
2025-04-16,GLD,1.0
2025-04-16,PFE,1.0
2025-04-17,SPY,1.0
2025-04-17,NVDA,1.0
2025-04-17,QQQ,1.0
2025-04-17,AAPL,1.0
2025-04-17,MSFT,1.0
2025-04-17,AMZN,-1.0
2025-04-17,IWM,-1.0
2025-04-17,IVV,-1.0
2025-04-17,GOOGL,1.0
2025-04-17,AMD,1.0
2025-04-17,GOOG,-1.0
2025-04-17,TLT,-1.0
2025-04-17,NFLX,-1.0
2025-04-17,UNH,-1.0
2025-04-17,JPM,0.5928050875663757
2025-04-17,V,-1.0
2025-04-17,MU,1.0
2025-04-17,HYG,-1.0
2025-04-17,BA,-1.0
2025-04-17,WMT,-1.0
2025-04-17,XLF,-1.0
2025-04-17,XOM,1.0
2025-04-17,LQD,1.0
2025-04-17,CVX,-1.0
2025-04-17,DIA,1.0
2025-04-17,CSCO,1.0
2025-04-17,BAC,-1.0
2025-04-17,PG,-1.0
2025-04-17,GLD,1.0
2025-04-17,PFE,1.0
2025-04-21,SPY,1.0
2025-04-21,NVDA,1.0
2025-04-21,QQQ,1.0
2025-04-21,AAPL,1.0
2025-04-21,MSFT,1.0
2025-04-21,AMZN,-1.0
2025-04-21,IWM,-1.0
2025-04-21,IVV,-1.0
2025-04-21,GOOGL,1.0
2025-04-21,AMD,1.0
2025-04-21,GOOG,-1.0
2025-04-21,TLT,-1.0
2025-04-21,NFLX,-1.0
2025-04-21,UNH,-1.0
2025-04-21,JPM,0.9789953827857971
2025-04-21,V,-1.0
2025-04-21,MU,1.0
2025-04-21,HYG,-1.0
2025-04-21,BA,-1.0
2025-04-21,WMT,-1.0
2025-04-21,XLF,-1.0
2025-04-21,XOM,1.0
2025-04-21,LQD,1.0
2025-04-21,CVX,-1.0
2025-04-21,DIA,1.0
2025-04-21,CSCO,1.0
2025-04-21,BAC,-1.0
2025-04-21,PG,-1.0
2025-04-21,GLD,1.0
2025-04-21,PFE,1.0
2025-04-22,SPY,1.0
2025-04-22,NVDA,1.0
2025-04-22,QQQ,1.0
2025-04-22,AAPL,1.0
2025-04-22,MSFT,1.0
2025-04-22,AMZN,-1.0
2025-04-22,IWM,-1.0
2025-04-22,IVV,-1.0
2025-04-22,GOOGL,1.0
2025-04-22,AMD,1.0
2025-04-22,GOOG,-1.0
2025-04-22,TLT,-1.0
2025-04-22,NFLX,-1.0
2025-04-22,UNH,-1.0
2025-04-22,JPM,-0.29973727464675903
2025-04-22,V,-1.0
2025-04-22,MU,1.0
2025-04-22,HYG,-1.0
2025-04-22,BA,-1.0
2025-04-22,WMT,-1.0
2025-04-22,XLF,-1.0
2025-04-22,XOM,1.0
2025-04-22,LQD,1.0
2025-04-22,CVX,-1.0
2025-04-22,DIA,1.0
2025-04-22,CSCO,1.0
2025-04-22,BAC,-1.0
2025-04-22,PG,-1.0
2025-04-22,GLD,1.0
2025-04-22,PFE,1.0
2025-04-23,SPY,1.0
2025-04-23,NVDA,1.0
2025-04-23,QQQ,1.0
2025-04-23,AAPL,1.0
2025-04-23,MSFT,1.0
2025-04-23,AMZN,-1.0
2025-04-23,IWM,-1.0
2025-04-23,IVV,-1.0
2025-04-23,GOOGL,1.0
2025-04-23,AMD,1.0
2025-04-23,GOOG,-1.0
2025-04-23,TLT,-1.0
2025-04-23,NFLX,-1.0
2025-04-23,UNH,-1.0
2025-04-23,JPM,-0.9968145489692688
2025-04-23,V,-1.0
2025-04-23,MU,1.0
2025-04-23,HYG,-1.0
2025-04-23,BA,-1.0
2025-04-23,WMT,-1.0
2025-04-23,XLF,-1.0
2025-04-23,XOM,1.0
2025-04-23,LQD,1.0
2025-04-23,CVX,-1.0
2025-04-23,DIA,1.0
2025-04-23,CSCO,1.0
2025-04-23,BAC,-1.0
2025-04-23,PG,-1.0
2025-04-23,GLD,1.0
2025-04-23,PFE,1.0
2025-04-24,SPY,1.0
2025-04-24,NVDA,1.0
2025-04-24,QQQ,1.0
2025-04-24,AAPL,1.0
2025-04-24,MSFT,1.0
2025-04-24,AMZN,-1.0
2025-04-24,IWM,-1.0
2025-04-24,IVV,-1.0
2025-04-24,GOOGL,1.0
2025-04-24,AMD,1.0
2025-04-24,GOOG,-1.0
2025-04-24,TLT,-1.0
2025-04-24,NFLX,-1.0
2025-04-24,UNH,-1.0
2025-04-24,JPM,-0.9999681711196899
2025-04-24,V,-1.0
2025-04-24,MU,1.0
2025-04-24,HYG,-1.0
2025-04-24,BA,-1.0
2025-04-24,WMT,-1.0
2025-04-24,XLF,-1.0
2025-04-24,XOM,1.0
2025-04-24,LQD,1.0
2025-04-24,CVX,-1.0
2025-04-24,DIA,1.0
2025-04-24,CSCO,1.0
2025-04-24,BAC,-1.0
2025-04-24,PG,-1.0
2025-04-24,GLD,1.0
2025-04-24,PFE,1.0
2025-04-25,SPY,1.0
2025-04-25,NVDA,1.0
2025-04-25,QQQ,1.0
2025-04-25,AAPL,1.0
2025-04-25,MSFT,1.0
2025-04-25,AMZN,-1.0
2025-04-25,IWM,-1.0
2025-04-25,IVV,-1.0
2025-04-25,GOOGL,1.0
2025-04-25,AMD,1.0
2025-04-25,GOOG,-1.0
2025-04-25,TLT,-1.0
2025-04-25,NFLX,-1.0
2025-04-25,UNH,-1.0
2025-04-25,JPM,-0.9999971389770508
2025-04-25,V,-1.0
2025-04-25,MU,1.0
2025-04-25,HYG,-1.0
2025-04-25,BA,-1.0
2025-04-25,WMT,-1.0
2025-04-25,XLF,-1.0
2025-04-25,XOM,1.0
2025-04-25,LQD,1.0
2025-04-25,CVX,-1.0
2025-04-25,DIA,1.0
2025-04-25,CSCO,1.0
2025-04-25,BAC,-1.0
2025-04-25,PG,-1.0
2025-04-25,GLD,1.0
2025-04-25,PFE,1.0
2025-04-28,SPY,1.0
2025-04-28,NVDA,1.0
2025-04-28,QQQ,1.0
2025-04-28,AAPL,1.0
2025-04-28,MSFT,1.0
2025-04-28,AMZN,-1.0
2025-04-28,IWM,-1.0
2025-04-28,IVV,-1.0
2025-04-28,GOOGL,1.0
2025-04-28,AMD,1.0
2025-04-28,GOOG,-1.0
2025-04-28,TLT,-1.0
2025-04-28,NFLX,-1.0
2025-04-28,UNH,-1.0
2025-04-28,JPM,-0.9999740719795227
2025-04-28,V,-1.0
2025-04-28,MU,1.0
2025-04-28,HYG,-1.0
2025-04-28,BA,-1.0
2025-04-28,WMT,-1.0
2025-04-28,XLF,-1.0
2025-04-28,XOM,1.0
2025-04-28,LQD,1.0
2025-04-28,CVX,-1.0
2025-04-28,DIA,1.0
2025-04-28,CSCO,1.0
2025-04-28,BAC,-1.0
2025-04-28,PG,-1.0
2025-04-28,GLD,1.0
2025-04-28,PFE,1.0
2025-04-29,SPY,1.0
2025-04-29,NVDA,1.0
2025-04-29,QQQ,1.0
2025-04-29,AAPL,1.0
2025-04-29,MSFT,1.0
2025-04-29,AMZN,-1.0
2025-04-29,IWM,-1.0
2025-04-29,IVV,-1.0
2025-04-29,GOOGL,1.0
2025-04-29,AMD,1.0
2025-04-29,GOOG,-1.0
2025-04-29,TLT,-1.0
2025-04-29,NFLX,-1.0
2025-04-29,UNH,-1.0
2025-04-29,JPM,-0.999963641166687
2025-04-29,V,-1.0
2025-04-29,MU,1.0
2025-04-29,HYG,-1.0
2025-04-29,BA,-1.0
2025-04-29,WMT,-1.0
2025-04-29,XLF,-1.0
2025-04-29,XOM,1.0
2025-04-29,LQD,1.0
2025-04-29,CVX,-1.0
2025-04-29,DIA,1.0
2025-04-29,CSCO,1.0
2025-04-29,BAC,-1.0
2025-04-29,PG,-1.0
2025-04-29,GLD,1.0
2025-04-29,PFE,1.0
2025-04-30,SPY,1.0
2025-04-30,NVDA,1.0
2025-04-30,QQQ,1.0
2025-04-30,AAPL,1.0
2025-04-30,MSFT,1.0
2025-04-30,AMZN,-1.0
2025-04-30,IWM,-1.0
2025-04-30,IVV,-1.0
2025-04-30,GOOGL,1.0
2025-04-30,AMD,1.0
2025-04-30,GOOG,-1.0
2025-04-30,TLT,-1.0
2025-04-30,NFLX,-1.0
2025-04-30,UNH,-1.0
2025-04-30,JPM,-0.9992439150810242
2025-04-30,V,-1.0
2025-04-30,MU,1.0
2025-04-30,HYG,-1.0
2025-04-30,BA,-1.0
2025-04-30,WMT,-1.0
2025-04-30,XLF,-1.0
2025-04-30,XOM,1.0
2025-04-30,LQD,1.0
2025-04-30,CVX,-1.0
2025-04-30,DIA,1.0
2025-04-30,CSCO,1.0
2025-04-30,BAC,-1.0
2025-04-30,PG,-1.0
2025-04-30,GLD,1.0
2025-04-30,PFE,1.0
2025-05-01,SPY,1.0
2025-05-01,NVDA,1.0
2025-05-01,QQQ,1.0
2025-05-01,AAPL,1.0
2025-05-01,MSFT,1.0
2025-05-01,AMZN,-1.0
2025-05-01,IWM,-1.0
2025-05-01,IVV,-1.0
2025-05-01,GOOGL,1.0
2025-05-01,AMD,1.0
2025-05-01,GOOG,-1.0
2025-05-01,TLT,-1.0
2025-05-01,NFLX,-1.0
2025-05-01,UNH,-1.0
2025-05-01,JPM,-0.9998952746391296
2025-05-01,V,-1.0
2025-05-01,MU,1.0
2025-05-01,HYG,-1.0
2025-05-01,BA,-1.0
2025-05-01,WMT,-1.0
2025-05-01,XLF,-1.0
2025-05-01,XOM,1.0
2025-05-01,LQD,1.0
2025-05-01,CVX,-1.0
2025-05-01,DIA,1.0
2025-05-01,CSCO,1.0
2025-05-01,BAC,-1.0
2025-05-01,PG,-1.0
2025-05-01,GLD,1.0
2025-05-01,PFE,1.0
2025-05-02,SPY,1.0
2025-05-02,NVDA,1.0
2025-05-02,QQQ,1.0
2025-05-02,AAPL,1.0
2025-05-02,MSFT,1.0
2025-05-02,AMZN,-1.0
2025-05-02,IWM,-1.0
2025-05-02,IVV,-1.0
2025-05-02,GOOGL,1.0
2025-05-02,AMD,1.0
2025-05-02,GOOG,-1.0
2025-05-02,TLT,-1.0
2025-05-02,NFLX,-1.0
2025-05-02,UNH,-1.0
2025-05-02,JPM,-0.9981605410575867
2025-05-02,V,-1.0
2025-05-02,MU,1.0
2025-05-02,HYG,-1.0
2025-05-02,BA,-1.0
2025-05-02,WMT,-1.0
2025-05-02,XLF,-1.0
2025-05-02,XOM,1.0
2025-05-02,LQD,1.0
2025-05-02,CVX,-1.0
2025-05-02,DIA,1.0
2025-05-02,CSCO,1.0
2025-05-02,BAC,-1.0
2025-05-02,PG,-1.0
2025-05-02,GLD,1.0
2025-05-02,PFE,1.0
2025-05-05,SPY,1.0
2025-05-05,NVDA,1.0
2025-05-05,QQQ,1.0
2025-05-05,AAPL,1.0
2025-05-05,MSFT,1.0
2025-05-05,AMZN,-1.0
2025-05-05,IWM,-1.0
2025-05-05,IVV,-1.0
2025-05-05,GOOGL,1.0
2025-05-05,AMD,1.0
2025-05-05,GOOG,-1.0
2025-05-05,TLT,-1.0
2025-05-05,NFLX,-1.0
2025-05-05,UNH,-1.0
2025-05-05,JPM,-0.4229840636253357
2025-05-05,V,-1.0
2025-05-05,MU,1.0
2025-05-05,HYG,-1.0
2025-05-05,BA,-1.0
2025-05-05,WMT,-1.0
2025-05-05,XLF,-1.0
2025-05-05,XOM,1.0
2025-05-05,LQD,1.0
2025-05-05,CVX,-1.0
2025-05-05,DIA,1.0
2025-05-05,CSCO,1.0
2025-05-05,BAC,-1.0
2025-05-05,PG,-1.0
2025-05-05,GLD,1.0
2025-05-05,PFE,1.0
2025-05-06,SPY,1.0
2025-05-06,NVDA,1.0
2025-05-06,QQQ,1.0
2025-05-06,AAPL,1.0
2025-05-06,MSFT,1.0
2025-05-06,AMZN,-1.0
2025-05-06,IWM,-1.0
2025-05-06,IVV,-1.0
2025-05-06,GOOGL,1.0
2025-05-06,AMD,1.0
2025-05-06,GOOG,-1.0
2025-05-06,TLT,-1.0
2025-05-06,NFLX,-1.0
2025-05-06,UNH,-1.0
2025-05-06,JPM,-0.08829724788665771
2025-05-06,V,-1.0
2025-05-06,MU,1.0
2025-05-06,HYG,-1.0
2025-05-06,BA,-1.0
2025-05-06,WMT,-1.0
2025-05-06,XLF,-1.0
2025-05-06,XOM,1.0
2025-05-06,LQD,1.0
2025-05-06,CVX,-1.0
2025-05-06,DIA,1.0
2025-05-06,CSCO,1.0
2025-05-06,BAC,-1.0
2025-05-06,PG,-1.0
2025-05-06,GLD,1.0
2025-05-06,PFE,1.0
2025-05-07,SPY,1.0
2025-05-07,NVDA,1.0
2025-05-07,QQQ,1.0
2025-05-07,AAPL,1.0
2025-05-07,MSFT,1.0
2025-05-07,AMZN,-1.0
2025-05-07,IWM,-1.0
2025-05-07,IVV,-1.0
2025-05-07,GOOGL,1.0
2025-05-07,AMD,1.0
2025-05-07,GOOG,-1.0
2025-05-07,TLT,-1.0
2025-05-07,NFLX,-1.0
2025-05-07,UNH,-1.0
2025-05-07,JPM,-0.30417487025260925
2025-05-07,V,-1.0
2025-05-07,MU,1.0
2025-05-07,HYG,-1.0
2025-05-07,BA,-1.0
2025-05-07,WMT,-1.0
2025-05-07,XLF,-1.0
2025-05-07,XOM,1.0
2025-05-07,LQD,1.0
2025-05-07,CVX,-1.0
2025-05-07,DIA,1.0
2025-05-07,CSCO,1.0
2025-05-07,BAC,-1.0
2025-05-07,PG,-1.0
2025-05-07,GLD,1.0
2025-05-07,PFE,1.0
2025-05-08,SPY,1.0
2025-05-08,NVDA,1.0
2025-05-08,QQQ,1.0
2025-05-08,AAPL,1.0
2025-05-08,MSFT,1.0
2025-05-08,AMZN,-1.0
2025-05-08,IWM,-1.0
2025-05-08,IVV,-1.0
2025-05-08,GOOGL,1.0
2025-05-08,AMD,1.0
2025-05-08,GOOG,-1.0
2025-05-08,TLT,-1.0
2025-05-08,NFLX,-1.0
2025-05-08,UNH,-1.0
2025-05-08,JPM,-0.8200227618217468
2025-05-08,V,-1.0
2025-05-08,MU,1.0
2025-05-08,HYG,-1.0
2025-05-08,BA,-1.0
2025-05-08,WMT,-1.0
2025-05-08,XLF,-1.0
2025-05-08,XOM,1.0
2025-05-08,LQD,1.0
2025-05-08,CVX,-1.0
2025-05-08,DIA,1.0
2025-05-08,CSCO,1.0
2025-05-08,BAC,-1.0
2025-05-08,PG,-1.0
2025-05-08,GLD,1.0
2025-05-08,PFE,1.0
2025-05-09,SPY,1.0
2025-05-09,NVDA,1.0
2025-05-09,QQQ,1.0
2025-05-09,AAPL,1.0
2025-05-09,MSFT,1.0
2025-05-09,AMZN,-1.0
2025-05-09,IWM,-1.0
2025-05-09,IVV,-1.0
2025-05-09,GOOGL,1.0
2025-05-09,AMD,1.0
2025-05-09,GOOG,-1.0
2025-05-09,TLT,-1.0
2025-05-09,NFLX,-1.0
2025-05-09,UNH,-1.0
2025-05-09,JPM,-0.6792851686477661
2025-05-09,V,-1.0
2025-05-09,MU,1.0
2025-05-09,HYG,-1.0
2025-05-09,BA,-1.0
2025-05-09,WMT,-1.0
2025-05-09,XLF,-1.0
2025-05-09,XOM,1.0
2025-05-09,LQD,1.0
2025-05-09,CVX,-1.0
2025-05-09,DIA,1.0
2025-05-09,CSCO,1.0
2025-05-09,BAC,-1.0
2025-05-09,PG,-1.0
2025-05-09,GLD,1.0
2025-05-09,PFE,1.0
2025-05-12,SPY,1.0
2025-05-12,NVDA,1.0
2025-05-12,QQQ,1.0
2025-05-12,AAPL,1.0
2025-05-12,MSFT,1.0
2025-05-12,AMZN,-1.0
2025-05-12,IWM,-1.0
2025-05-12,IVV,-1.0
2025-05-12,GOOGL,1.0
2025-05-12,AMD,1.0
2025-05-12,GOOG,-1.0
2025-05-12,TLT,-1.0
2025-05-12,NFLX,-1.0
2025-05-12,UNH,-1.0
2025-05-12,JPM,-0.9999996423721313
2025-05-12,V,-1.0
2025-05-12,MU,1.0
2025-05-12,HYG,-1.0
2025-05-12,BA,-1.0
2025-05-12,WMT,-1.0
2025-05-12,XLF,-1.0
2025-05-12,XOM,1.0
2025-05-12,LQD,1.0
2025-05-12,CVX,-1.0
2025-05-12,DIA,1.0
