time,ticker,action,quantity,target_price,executed_price,commission,slippage_cost,total_cost,realized_pnl,cash_balance,holdings_value,portfolio_value,status,notes
2025-04-29,SPY,sell,0.0,554.32,0.0,0.0,0.0,0.0,0.0,0.0,915697.1725131051,915697.1725131051,REJECTED,No position to sell (shorting disabled)
2025-04-29,XOM,buy,0.0,108.36,0.0,0.0,0.0,0.0,0.0,0.0,915697.1725131051,915697.1725131051,REJECTED,Insufficient cash
2025-04-29,LQD,sell,0.0,108.49,0.0,0.0,0.0,0.0,0.0,0.0,915697.1725131051,915697.1725131051,REJECTED,No position to sell (shorting disabled)
2025-04-29,IWM,buy,0.0,196.09,0.0,0.0,0.0,0.0,0.0,0.0,915697.1725131051,915697.1725131051,REJECTED,Insufficient cash
2025-04-29,AAPL,sell,0.0,211.21,0.0,0.0,0.0,0.0,0.0,0.0,915697.1725131051,915697.1725131051,REJECTED,No position to sell (shorting disabled)
2025-04-29,AMD,buy,0.0,96.06,0.0,0.0,0.0,0.0,0.0,0.0,915697.1725131051,915697.1725131051,REJECTED,Insufficient cash
2025-04-29,AMZN,sell,8.81355278776573,187.39,187.277566,1.6505807139052804,0.9909429941394674,1652.2312946191857,120.15601589260655,1648.930133191375,914045.6008562057,915694.5309893971,EXECUTED,
2025-04-29,BA,sell,9.041972837913818,182.0,181.8908,1.644651673066415,0.9873834339000721,1646.2963247394812,186.54946900713594,3291.9371545847234,912399.9617997054,915691.8989542901,EXECUTED,
2025-04-29,BAC,buy,82.18745936930577,39.99,40.013994,3.2886485060786446,3.167420814479006,3291.937154584723,0.0,4.547473508864641e-13,915686.6382998839,915686.6382998839,EXECUTED,Reduced due to cash constraint
2025-04-29,CSCO,sell,153.4116166221611,57.34,57.30559600000001,8.791344123856451,5.277973258268062,8800.135467980306,428.21259603874387,8782.552779732594,906890.0162027691,915672.5689825017,EXECUTED,
2025-04-29,JPM,buy,23.57283603889573,244.62,244.76677199999997,5.769846984125774,3.4598322911001005,5775.6168311099,0.0,3006.935948622694,912656.4033546037,915663.3393032263,EXECUTED,
2025-04-29,DIA,sell,3.8657654705849467,405.21,404.966874,1.5655069582399248,4.385114475351727,1567.0724651981648,86.32674177479089,4570.877399904379,911089.9565282679,915660.8339281724,EXECUTED,Reduced to available position
2025-04-29,GLD,buy,14.91071340602671,306.06,306.243636,4.566311088815564,5.843336460995174,4570.877399904379,0.0,0.0,915653.5294733165,915653.5294733165,EXECUTED,Reduced due to cash constraint
2025-04-29,GOOG,sell,13.676883891598663,162.06,161.96276400000002,2.2151459179903963,1.3298854820832278,2217.3610639083868,104.6892823424455,2212.930772072406,913437.053669844,915649.9844419165,EXECUTED,
2025-04-29,GOOGL,buy,13.794920175893877,160.16,160.25609599999999,2.210720052020386,1.6810908411679035,2212.9307720724064,0.0,-4.547473508864641e-13,915646.4480852153,915646.4480852153,EXECUTED,Reduced due to cash constraint
2025-04-29,HYG,buy,0.0,79.02,0.0,0.0,0.0,0.0,0.0,-4.547473508864641e-13,915646.4480852153,915646.4480852153,REJECTED,Insufficient cash
2025-04-29,IVV,buy,0.0,556.95,0.0,0.0,0.0,0.0,0.0,-4.547473508864641e-13,915646.4480852153,915646.4480852153,REJECTED,Insufficient cash
2025-04-29,CVX,sell,40.992153589400004,139.3,139.21642000000003,5.706780870806419,3.4261241970013785,5712.487651677226,59.964391471791714,5701.074089935613,909936.2410902119,915637.3151801475,EXECUTED,
2025-04-30,MU,sell,11.832487141467936,76.95,76.90383000000001,0.9099635796046363,0.546305931321449,910.8735431842409,-21.994427848537384,6610.127705960645,908609.1249758566,915219.2526818173,EXECUTED,
2025-04-30,NFLX,buy,47.88664762630833,113.17,113.23790199999999,5.422583511016436,3.251599147121084,5428.006094527452,0.0,1182.1216114331928,914028.456887726,915210.5784991592,EXECUTED,
2025-04-30,NVDA,buy,8.421436720009297,108.92,108.92,0.9172628875434127,0.0,918.180150430956,0.0,263.9414610022368,914945.7197752693,915209.6612362715,EXECUTED,(filled at day high $108.92)
2025-04-30,PFE,sell,0.0,24.41,0.0,0.0,0.0,0.0,0.0,263.9414610022368,914945.7197752693,915209.6612362715,REJECTED,No position to sell (shorting disabled)
2025-04-30,PG,buy,1.6209612561737599,162.57,162.66754199999997,0.2636777832190178,1.146308393935401,263.9414610022368,0.0,0.0,915209.2394466854,915209.2394466854,EXECUTED,Reduced due to cash constraint
2025-04-30,QQQ,buy,0.0,475.47,0.0,0.0,0.0,0.0,0.0,0.0,915209.2394466854,915209.2394466854,REJECTED,Insufficient cash
2025-04-30,UNH,buy,0.0,411.44,0.0,0.0,0.0,0.0,0.0,0.0,915209.2394466854,915209.2394466854,REJECTED,Insufficient cash
2025-04-30,TLT,sell,90.4563136896104,89.47,89.416318,8.088270509977956,4.855875831485204,8096.358780487934,223.19449865136176,8080.182239467979,907116.113060876,915196.295300344,EXECUTED,
2025-04-30,V,buy,23.349550701818107,345.5,345.7073,8.072110129338641,6.99226985242361,8080.18223946798,0.0,-9.094947017729282e-13,915183.3828283541,915183.3828283541,EXECUTED,Reduced due to cash constraint
2025-04-30,WMT,buy,0.0,97.25,0.0,0.0,0.0,0.0,0.0,-9.094947017729282e-13,915183.3828283541,915183.3828283541,REJECTED,Insufficient cash
2025-04-30,XLF,buy,0.0,48.76,0.0,0.0,0.0,0.0,0.0,-9.094947017729282e-13,915183.3828283541,915183.3828283541,REJECTED,Insufficient cash
2025-04-30,MSFT,sell,0.0,395.26,0.0,0.0,0.0,0.0,0.0,-9.094947017729282e-13,915183.3828283541,915183.3828283541,REJECTED,No position to sell (shorting disabled)
2025-04-30,SPY,sell,0.0,554.54,0.0,0.0,0.0,0.0,0.0,-9.094947017729282e-13,915183.3828283541,915183.3828283541,REJECTED,No position to sell (shorting disabled)
2025-04-30,LQD,buy,0.0,107.98,0.0,0.0,0.0,0.0,0.0,-9.094947017729282e-13,915183.3828283541,915183.3828283541,REJECTED,Insufficient cash
2025-04-30,XOM,buy,0.0,105.63,0.0,0.0,0.0,0.0,0.0,-9.094947017729282e-13,915183.3828283541,915183.3828283541,REJECTED,Insufficient cash
2025-04-30,IWM,sell,32.19044398457845,194.86,194.74308400000004,6.268866336886057,3.763577948900167,6275.135203222943,146.9409785602902,6262.59747054917,908910.7529135193,915173.3503840684,EXECUTED,
2025-04-30,AAPL,sell,0.0,212.5,0.0,0.0,0.0,0.0,0.0,6262.59747054917,908910.7529135193,915173.3503840684,REJECTED,No position to sell (shorting disabled)
2025-04-30,AMD,sell,0.0,97.35,0.0,0.0,0.0,0.0,0.0,6262.59747054917,908910.7529135193,915173.3503840684,REJECTED,No position to sell (shorting disabled)
2025-04-30,AMZN,sell,85.94132011157217,184.42,184.309348,15.839788676023154,9.509578952984613,15855.628464699177,916.8088319272974,22086.546357896303,893061.454658543,915148.0010164393,EXECUTED,
2025-04-30,BA,buy,37.181766061923554,183.24,183.349944,6.8172747252747845,4.087912087911547,6824.092000000059,0.0,15262.454357896244,899874.6414717301,915137.0958296263,EXECUTED,
2025-04-30,BAC,sell,68.97411414037197,39.88,39.856072000000005,2.7490372593148837,1.6504126031506792,2751.7862965741983,121.76753111297148,18008.742579951813,897123.9537998119,915132.6963797637,EXECUTED,
2025-04-30,CSCO,sell,117.8162949119469,57.73,57.695362,6.797453784443535,4.080920823159304,6804.251238227978,374.7314577663856,24799.398910610904,890322.4190945453,915121.8180051562,EXECUTED,
2025-04-30,JPM,buy,2.9422209372200996,244.62,244.76677199999997,0.7201579213141783,0.4318356513975806,720.8780792354925,0.0,24078.520831375412,891042.1451802081,915120.6660115835,EXECUTED,
2025-04-30,DIA,sell,0.0,406.34,0.0,0.0,0.0,0.0,0.0,24078.520831375412,891042.1451802081,915120.6660115835,REJECTED,No position to sell (shorting disabled)
2025-04-30,GLD,buy,24.631112466819104,303.77,303.95226199999996,7.486682349866066,4.489315820426895,7494.169032215932,0.0,16584.351799159478,898524.3382142538,915108.6900134132,EXECUTED,
2025-04-30,GOOG,sell,44.872573282607846,160.89,160.793466,7.215216586449513,4.3317289892628725,7222.431803035962,291.0587756911891,23792.353169022543,891304.789898815,915097.1430678376,EXECUTED,
2025-04-30,GOOGL,buy,53.47297538733255,158.8,158.89528,8.496603396603316,5.094905094905178,8505.099999999919,0.0,15287.253169022624,899796.2983903234,915083.551559346,EXECUTED,
2025-04-30,HYG,sell,67.62226588688463,78.6,78.55284,5.311921032649907,3.18906605922487,5317.232953682556,53.81196281469238,20593.86228063988,894481.1882916142,915075.0505722541,EXECUTED,
2025-04-30,IVV,buy,3.2501402338971275,557.96,558.294776,1.8145363138521844,1.0880689469428841,1816.3508501660365,0.0,18777.511430473845,896294.6365365194,915072.1479669933,EXECUTED,
2025-04-30,CVX,sell,153.33749529135656,136.06,135.978364,20.85058174957637,13.955491744437069,20871.432331325945,-601.7648514613829,39607.24259830064,875431.5369271775,915038.7795254781,EXECUTED,Reduced to available position
2025-05-01,MSFT,sell,0.0,425.4,0.0,0.0,0.0,0.0,0.0,39607.24259830064,877489.6705940476,917096.9131923483,REJECTED,No position to sell (shorting disabled)
2025-05-01,MU,sell,137.02289192996068,77.77,77.723338,10.649876543209807,6.393762183235518,10660.526419753016,55.757389095097096,50246.469264967236,866833.4002886546,917079.8695536219,EXECUTED,
2025-05-01,NFLX,buy,14.032002866892071,113.35,113.41800999999998,1.5914818414771932,0.9543165149771446,1593.0733233186704,0.0,48653.39594164857,868423.9278136168,917077.3237552653,EXECUTED,
2025-05-01,NVDA,sell,8.421436720009297,111.61,111.543034,0.9393526023888455,14.818215203817916,940.2919549912343,20.233099355500713,49591.80919143502,867484.0112612966,917075.8204527316,EXECUTED,Reduced to available position
2025-05-01,PFE,buy,821.733058988626,23.93,23.944357999999998,19.675870544858775,11.798443260956944,19695.546415403634,0.0,29896.262776031388,887148.0833628944,917044.3461389258,EXECUTED,
2025-05-01,PG,sell,54.852799584599694,159.98,159.884012,8.770085667017733,9.558959217565532,8778.85575268475,-87.73585510126031,38657.5783573821,878372.7324853501,917030.3108427322,EXECUTED,Reduced to available position
2025-05-01,UNH,sell,0.0,400.68,0.0,0.0,0.0,0.0,0.0,38657.5783573821,878372.7324853501,917030.3108427322,REJECTED,No position to sell (shorting disabled)
2025-05-01,SPY,sell,0.0,558.47,0.0,0.0,0.0,0.0,0.0,38657.5783573821,878372.7324853501,917030.3108427322,REJECTED,No position to sell (shorting disabled)
2025-05-01,TLT,sell,98.29750857529143,88.69,88.636786,8.712775231921272,5.230803621325262,8721.488007153193,95.02762077115949,47361.640814071456,869654.7264498075,917016.3672638789,EXECUTED,
2025-05-01,V,sell,25.778320390292265,342.45,342.24453,8.822489146164994,5.296671490593124,8831.311635311158,217.4084581410607,56175.30747109029,860826.9406321519,917002.2481032421,EXECUTED,
2025-05-01,WMT,buy,16.88989031863639,97.41,97.46844599999999,1.6462313624679334,0.9871465295628423,1647.8775938304013,0.0,54527.429877259885,862472.1848480903,916999.6147253502,EXECUTED,
2025-05-01,XLF,sell,4.2068951010696765,48.75,48.72075,0.20496308449544046,0.12305168170627775,205.1680475799359,3.683761881322681,54732.18799867083,862267.0987119132,916999.2867105841,EXECUTED,
2025-05-01,LQD,buy,69.99523323820358,107.17,107.234302,7.5058899796259615,4.500833487682817,7513.395869605587,0.0,47218.792129065245,869768.4878580514,916987.2799871167,EXECUTED,
2025-05-01,QQQ,sell,0.0,481.68,0.0,0.0,0.0,0.0,0.0,47218.792129065245,869768.4878580514,916987.2799871167,REJECTED,No position to sell (shorting disabled)
2025-05-01,XOM,sell,13.424571013807508,105.78,105.71653200000002,1.4191990911674541,0.8520306731041483,1420.6182902586215,1.2376415144444763,48636.57202114153,868348.4367362108,916985.0087573524,EXECUTED,
2025-05-01,JPM,buy,34.919694303159304,246.89,247.03813399999996,8.626496120502903,5.172793995903168,8635.122616623406,0.0,40001.44940451813,876969.7600627178,916971.209467236,EXECUTED,
2025-05-01,IVV,buy,10.061424658968008,561.11,561.4466659999999,5.648953329987774,3.387339594235347,5654.602283317762,0.0,34346.847121200364,882615.3260531113,916962.1731743118,EXECUTED,
2025-05-01,IWM,buy,31.670252306324983,196.07,196.18764199999998,6.21331212152296,3.7257518218203467,6219.525433644482,0.0,28127.321687555883,888824.9124228125,916952.2341103684,EXECUTED,
2025-05-01,AAPL,sell,0.0,213.32,0.0,0.0,0.0,0.0,0.0,28127.321687555883,888824.9124228125,916952.2341103684,REJECTED,No position to sell (shorting disabled)
2025-05-01,AMD,buy,74.39782269457646,96.65,96.70799,7.194863893168873,4.314329738057712,7202.058757062042,0.0,20925.262930493842,896015.4619862434,916940.7249167372,EXECUTED,
2025-05-01,AMZN,buy,109.84134320628404,190.2,190.31411999999997,20.90435857192192,18.804901854460272,20925.262930493845,0.0,-3.637978807091713e-12,916907.2854640785,916907.2854640785,EXECUTED,Reduced due to cash constraint
2025-05-01,BAC,buy,0.0,40.17,0.0,0.0,0.0,0.0,0.0,-3.637978807091713e-12,916907.2854640785,916907.2854640785,REJECTED,Insufficient cash
2025-05-01,CSCO,sell,116.23514023143798,58.12,58.085128000000005,6.751532998441026,4.053351810149881,6758.284531439466,414.96157191754355,6744.781465442581,910151.6991138273,916896.4805792699,EXECUTED,
2025-05-01,BA,sell,10.443782081882091,182.89,182.780266,1.9089172669724426,1.146037982972985,1910.826184239415,224.75099710071845,8651.789815148051,908241.635808872,916893.42562402,EXECUTED,
2025-05-01,DIA,sell,0.0,407.42,0.0,0.0,0.0,0.0,0.0,8651.789815148051,908241.635808872,916893.42562402,REJECTED,No position to sell (shorting disabled)
2025-05-01,GLD,buy,29.03907715371978,297.46,297.63847599999997,8.643146668479572,12.46337689699366,8651.789815148051,0.0,0.0,916879.5996990175,916879.5996990175,EXECUTED,Reduced due to cash constraint
2025-05-01,GOOG,buy,0.0,162.79,0.0,0.0,0.0,0.0,0.0,0.0,916879.5996990175,916879.5996990175,REJECTED,Insufficient cash
2025-05-01,GOOGL,sell,97.60119682491586,161.3,161.20322000000002,15.733627204030213,9.44584382871491,15749.360831234244,81.13825022996934,15717.893576826184,901136.5266511586,916854.4202279848,EXECUTED,
2025-05-01,HYG,sell,48.74577130433863,78.3,78.25302,3.8145038167938377,2.2900763358773752,3818.3183206106314,54.72438371046519,19528.582889803227,897319.7327580289,916848.3156478321,EXECUTED,
2025-05-01,CVX,buy,10.787756733237075,136.26,136.34175599999998,1.470821696310366,0.8819638394823619,1472.2925180066763,0.0,18056.29037179655,898789.6724904998,916845.9628622964,EXECUTED,
2025-05-02,PG,buy,21.028045899209246,160.52,160.616312,3.377447180897713,2.0252531566442897,3380.8246280786107,0.0,14675.465743717938,914498.8751532376,929174.3408969556,EXECUTED,
2025-05-02,MU,sell,1.0002578489896194,80.72,80.67156800000001,0.08069236908229982,22.759418799018626,80.77306145138212,3.588767425513012,14756.077420431155,914418.1343396672,929174.2117600983,EXECUTED,Reduced to available position
2025-05-02,NFLX,buy,127.3886432027235,115.65,115.71939,14.74133608434681,12.17468019408897,14756.077420431158,0.0,-3.637978807091713e-12,929150.6309260621,929150.6309260621,EXECUTED,Reduced due to cash constraint
2025-05-02,NVDA,sell,0.0,114.5,0.0,0.0,0.0,0.0,0.0,-3.637978807091713e-12,929150.6309260621,929150.6309260621,REJECTED,No position to sell (shorting disabled)
2025-05-02,PFE,sell,466.23588773039955,24.2,24.185480000000002,11.276138737985825,6.769745089844201,11287.41487672381,89.97987197508155,11264.862599247836,917867.7224429864,929132.5850422343,EXECUTED,
2025-05-02,QQQ,sell,0.0,488.83,0.0,0.0,0.0,0.0,0.0,11264.862599247836,917867.7224429864,929132.5850422343,REJECTED,No position to sell (shorting disabled)
2025-05-02,MSFT,sell,0.0,435.28,0.0,0.0,0.0,0.0,0.0,11264.862599247836,917867.7224429864,929132.5850422343,REJECTED,No position to sell (shorting disabled)
2025-05-02,TLT,sell,106.42423335507556,87.73,87.67736200000002,9.330996033445436,6.494531514261527,9340.32702947888,-84.24034732648943,20586.527636659826,908531.1244507456,929117.6520874054,EXECUTED,Reduced to available position
2025-05-02,UNH,sell,0.0,399.92,0.0,0.0,0.0,0.0,0.0,20586.527636659826,908531.1244507456,929117.6520874054,REJECTED,No position to sell (shorting disabled)
2025-05-02,V,buy,43.264360701444275,347.6,347.80856,15.047714994889922,9.023215067892233,15062.762709884812,0.0,5523.764926775015,923569.8162305678,929093.5811573428,EXECUTED,
2025-05-02,WMT,buy,55.84747055660195,98.75,98.80924999999999,5.51824668009492,8.25377271327255,5523.764926775016,0.0,-9.094947017729282e-13,929084.7539480322,929084.7539480322,EXECUTED,Reduced due to cash constraint
2025-05-02,XLF,buy,0.0,49.76,0.0,0.0,0.0,0.0,0.0,-9.094947017729282e-13,929084.7539480322,929084.7539480322,REJECTED,Insufficient cash
2025-05-02,SPY,sell,0.0,566.76,0.0,0.0,0.0,0.0,0.0,-9.094947017729282e-13,929084.7539480322,929084.7539480322,REJECTED,No position to sell (shorting disabled)
2025-05-02,LQD,buy,0.0,106.91,0.0,0.0,0.0,0.0,0.0,-9.094947017729282e-13,929084.7539480322,929084.7539480322,REJECTED,Insufficient cash
2025-05-02,XOM,sell,38.27361501182895,106.21,106.146274,4.06260162601611,2.4390243902433677,4066.6642276421258,19.95986307231442,4058.5390243900924,925019.7132976258,929078.2523220158,EXECUTED,
2025-05-02,IWM,buy,20.211758319361152,200.48,200.60028799999998,4.054484539850242,13.495180292751181,4058.539024390093,0.0,-4.547473508864641e-13,929071.7666054913,929071.7666054913,EXECUTED,Reduced due to cash constraint
2025-05-02,AAPL,buy,0.0,205.35,0.0,0.0,0.0,0.0,0.0,-4.547473508864641e-13,929071.7666054913,929071.7666054913,REJECTED,Insufficient cash
2025-05-02,AMD,sell,74.39782269457646,98.8,98.74072000000001,7.346094579294821,13.347128815309942,7353.440673874115,136.68972765348371,7338.748484715525,921721.2617232671,929060.0102079826,EXECUTED,Reduced to available position
2025-05-02,AMZN,sell,6.088415527497091,189.98,189.866012,1.155983175604749,0.694006309148203,1157.1391587803537,98.74773186043444,8493.575677144669,920564.5845413533,929058.160218498,EXECUTED,
2025-05-02,BA,buy,45.72415930662734,185.46,185.57127599999998,8.48509058655811,8.431297501228437,8493.575677144669,0.0,0.0,929044.5871263604,929044.5871263604,EXECUTED,Reduced due to cash constraint
2025-05-02,BAC,buy,0.0,41.07,0.0,0.0,0.0,0.0,0.0,0.0,929044.5871263604,929044.5871263604,REJECTED,Insufficient cash
2025-05-02,CSCO,sell,2.9598797767866927,59.33,59.294402000000005,0.17550430135646045,12.491397109426384,175.6798056578169,14.142551172471201,175.328797055104,928868.9774592037,929044.3062562587,EXECUTED,Reduced to available position
2025-05-02,JPM,buy,0.693234383759639,252.51,252.66150599999997,0.17515364341169232,14.697314149828053,175.32879705510402,0.0,-2.842170943040401e-14,929044.0260734468,929044.0260734468,EXECUTED,Reduced due to cash constraint
2025-05-02,DIA,sell,0.0,413.04,0.0,0.0,0.0,0.0,0.0,-2.842170943040401e-14,929044.0260734468,929044.0260734468,REJECTED,No position to sell (shorting disabled)
2025-05-02,GLD,sell,5.866615890053254,297.98,297.801212,1.7470853223963179,1.0488805217508252,1748.8324077187142,-38.91098344352099,1745.3382370739216,927295.8918705288,929041.2301076028,EXECUTED,
2025-05-02,GOOG,buy,10.50931254425977,165.81,165.909486,1.7435946424314905,11.130904846733353,1745.3382370739218,0.0,-2.2737367544323206e-13,929038.4409834925,929038.4409834925,EXECUTED,Reduced due to cash constraint
2025-05-02,GOOGL,sell,21.565032930951986,164.03,163.93158200000002,3.5351899642530564,10.15499070055593,3538.7251542173094,101.6462465701934,3531.6547742888024,925501.1286318285,929032.7834061172,EXECUTED,Reduced to available position
2025-05-02,HYG,buy,39.02640819476619,78.54,78.587124,3.066973180076707,1.8390804597700299,3070.0401532567835,0.0,461.61462103201893,928566.2627314454,929027.8773524774,EXECUTED,
2025-05-02,IVV,buy,0.8094933456275947,569.34,569.681604,0.4611534675644545,8.800413466164324,461.61462103201893,0.0,0.0,929027.139672845,929027.139672845,EXECUTED,Reduced due to cash constraint
2025-05-02,CVX,buy,0.0,138.5,0.0,0.0,0.0,0.0,0.0,0.0,929027.139672845,929027.139672845,REJECTED,Insufficient cash
2025-05-05,MU,buy,0.0,80.42,0.0,0.0,0.0,0.0,0.0,0.0,926297.1453118114,926297.1453118114,REJECTED,Insufficient cash
2025-05-05,NVDA,buy,0.0,113.82,0.0,0.0,0.0,0.0,0.0,0.0,926297.1453118114,926297.1453118114,REJECTED,Insufficient cash
2025-05-05,PFE,buy,0.0,23.87,0.0,0.0,0.0,0.0,0.0,0.0,926297.1453118114,926297.1453118114,REJECTED,Insufficient cash
2025-05-05,PG,sell,21.02804589920925,158.83,158.73470200000003,3.3378805994533027,6.31696984799305,3341.218480052756,-46.281909224761876,3334.5427188538492,922957.2607816398,926291.8035004936,EXECUTED,Reduced to available position
2025-05-05,QQQ,buy,6.851221326032819,485.93,486.22155799999996,3.331211507346503,3.5595196694140987,3334.5427188538492,0.0,0.0,926286.4747605991,926286.4747605991,EXECUTED,Reduced due to cash constraint
2025-05-05,UNH,buy,0.0,404.81,0.0,0.0,0.0,0.0,0.0,0.0,926286.4747605991,926286.4747605991,REJECTED,Insufficient cash
2025-05-05,TLT,sell,0.0,87.24,0.0,0.0,0.0,0.0,0.0,0.0,926286.4747605991,926286.4747605991,REJECTED,No position to sell (shorting disabled)
2025-05-05,MSFT,sell,0.0,436.17,0.0,0.0,0.0,0.0,0.0,0.0,926286.4747605991,926286.4747605991,REJECTED,No position to sell (shorting disabled)
2025-05-05,V,buy,0.0,348.64,0.0,0.0,0.0,0.0,0.0,0.0,926286.4747605991,926286.4747605991,REJECTED,Insufficient cash
2025-05-05,WMT,buy,0.0,99.33,0.0,0.0,0.0,0.0,0.0,0.0,926286.4747605991,926286.4747605991,REJECTED,Insufficient cash
2025-05-05,XLF,sell,130.07419432044117,49.44,49.410336,6.42700964630229,3.858520900321151,6433.4366559485925,203.50693451544976,6420.582636655988,919855.6065933964,926276.1892300524,EXECUTED,
2025-05-05,XOM,buy,62.07342185361584,103.27,103.33196199999999,6.4141684681878015,16.6086055926921,6420.5826366559895,0.0,-1.8189894035458565e-12,926265.9288682194,926265.9288682194,EXECUTED,Reduced due to cash constraint
2025-05-05,SPY,buy,0.0,563.51,0.0,0.0,0.0,0.0,0.0,-1.8189894035458565e-12,926265.9288682194,926265.9288682194,REJECTED,Insufficient cash
2025-05-05,LQD,buy,0.0,106.76,0.0,0.0,0.0,0.0,0.0,-1.8189894035458565e-12,926265.9288682194,926265.9288682194,REJECTED,Insufficient cash
2025-05-05,NFLX,sell,170.78551386597428,113.41,113.341954,19.35716385646362,11.621271076523298,19376.521020320084,2637.3289060482784,19337.806692607155,906897.1437406793,926234.9504332864,EXECUTED,
2025-05-05,IWM,sell,38.612467305770224,198.94,198.820636,7.6769553072624435,4.608938547485581,7684.632262569706,416.00054837177686,27007.085044562336,899215.5794948692,926222.6645394316,EXECUTED,
2025-05-05,AAPL,buy,135.5720578393711,198.89,199.00933399999997,26.980104939622716,18.875091307520734,27007.08504456234,0.0,-3.637978807091713e-12,926179.5060785416,926179.5060785416,EXECUTED,Reduced due to cash constraint
2025-05-05,AMD,sell,0.0,100.59,0.0,0.0,0.0,0.0,0.0,-3.637978807091713e-12,926179.5060785416,926179.5060785416,REJECTED,No position to sell (shorting disabled)
2025-05-05,AMZN,sell,102.53434102464234,186.35,186.23819,19.095810085272138,11.464364669964368,19114.90589535741,1012.6265966771462,19076.71427518686,907072.2316285997,926148.9459037866,EXECUTED,
2025-05-05,BA,buy,5.973922773471519,186.46,186.571876,1.1145659789257043,3.235198964736205,1115.6805449046299,0.0,17961.03373028223,908186.1292689411,926147.1629992233,EXECUTED,Reduced due to position limit
2025-05-05,BAC,buy,29.60684946172114,41.12,41.14467199999999,1.2181641100558926,0.7304601899194467,1219.3822741659485,0.0,16741.65145611628,909403.5629188073,926145.2143749235,EXECUTED,
2025-05-05,CSCO,buy,2.8413485312921694,59.32,59.355591999999994,0.1686499241531772,0.10112927692573405,168.8185740773304,0.0,16572.83288203895,909572.1117136833,926144.9445957222,EXECUTED,
2025-05-05,JPM,buy,65.51452643393976,252.56,252.711536,16.55627660543352,345.22447509436586,16572.83288203895,0.0,0.0,926118.4605098391,926118.4605098391,EXECUTED,Reduced due to cash constraint
2025-05-05,DIA,buy,0.0,412.26,0.0,0.0,0.0,0.0,0.0,0.0,926118.4605098391,926118.4605098391,REJECTED,Insufficient cash
2025-05-05,GLD,sell,97.32721702564368,306.88,306.695872,29.849855695013034,17.920665816496452,29879.705550708048,262.6248649426452,29820.00583931802,896250.6841490098,926070.6899883278,EXECUTED,
2025-05-05,GOOG,buy,8.71689154340038,166.05,166.14963,1.448308304686102,0.8684639044688975,1449.7566129907882,0.0,28370.24922632723,897698.1239897914,926068.3732161187,EXECUTED,
2025-05-05,GOOGL,sell,0.0,164.21,0.0,0.0,0.0,0.0,0.0,28370.24922632723,897698.1239897914,926068.3732161187,REJECTED,No position to sell (shorting disabled)
2025-05-05,HYG,sell,4.865252454545043,78.51,78.462894,0.3817417876242076,0.22918258212379602,382.1235294118318,5.551218186236724,28751.609272163812,897316.1530195851,926067.7622917489,EXECUTED,
2025-05-05,IVV,sell,9.834237938347314,566.17,565.830298,5.564509783257966,3.3407102961323454,5570.074293041223,344.5635918353955,34310.55454563852,891748.302526031,926058.8570716695,EXECUTED,
2025-05-05,CVX,sell,10.787756733237075,135.5,135.4187,1.4608639927312115,12.996389891696607,1462.3248567239427,-12.889389268196283,35769.957674377,890286.5614886774,926056.5191630544,EXECUTED,Reduced to available position
2025-05-06,MSFT,buy,15.132529526910275,433.31,433.569986,6.561010615127074,3.9342458215828318,6567.571625742201,0.0,29202.3860486348,892968.2474142865,922170.6334629213,EXECUTED,
2025-05-06,MU,sell,0.0,80.51,0.0,0.0,0.0,0.0,0.0,29202.3860486348,892968.2474142865,922170.6334629213,REJECTED,No position to sell (shorting disabled)
2025-05-06,NFLX,buy,27.901232767142574,113.77,113.83826199999999,3.1762278458689606,1.9045939511504089,3179.40407371483,0.0,26022.981974919967,896142.5706662042,922165.5526411242,EXECUTED,
2025-05-06,NVDA,buy,21.66658975027167,113.54,113.608124,2.4615006150059933,1.476014760147451,2463.962115620999,0.0,23559.01985929897,898602.59526645,922161.6151257489,EXECUTED,
2025-05-06,PFE,buy,1028.0319734262612,22.88,22.893727999999996,23.535484374924046,24.88479262672245,23559.01985929897,0.0,0.0,922123.9668184428,922123.9668184428,EXECUTED,Reduced due to cash constraint
2025-05-06,PG,buy,0.0,159.25,0.0,0.0,0.0,0.0,0.0,0.0,922123.9668184428,922123.9668184428,REJECTED,Insufficient cash
2025-05-06,UNH,sell,0.0,394.51,0.0,0.0,0.0,0.0,0.0,0.0,922123.9668184428,922123.9668184428,REJECTED,No position to sell (shorting disabled)
2025-05-06,SPY,buy,0.0,558.8,0.0,0.0,0.0,0.0,0.0,0.0,922123.9668184428,922123.9668184428,REJECTED,Insufficient cash
2025-05-06,TLT,buy,0.0,87.53,0.0,0.0,0.0,0.0,0.0,0.0,922123.9668184428,922123.9668184428,REJECTED,Insufficient cash
2025-05-06,V,sell,7.754359831069451,347.7,347.49138,2.6945731987148904,1.6177145479576798,2697.267771913605,102.43702094719447,2691.8786255161754,919427.77590518,922119.6545306962,EXECUTED,
2025-05-06,WMT,sell,79.68150688762398,98.55,98.49087,7.847900936273079,4.711567502264898,7855.748837209351,400.2538504111526,10531.93166085298,911575.1634014046,922107.0950622576,EXECUTED,
2025-05-06,XLF,sell,115.20403622278172,49.16,49.130504,5.660032362459523,3.398058252426552,5665.692394821983,94.99581435937398,16186.303990950044,905911.7329806928,922098.0369716428,EXECUTED,
